student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
1591,Kevin Morton,Male,24,Computer,54.09,2025-08-31,Port Kimberly,Year 2,King-Patterson
9934,Antonio Morales,Male,25,Science,67.56,2025-09-30,Haleyview,Year 4,"Guzman, Powers and Mitchell"
2181,Richard Carter,Female,21,Computer,88.1,2025-03-04,Port Julie,Year 4,"Dalton, Christensen and Lewis"
6254,Shane Kane,Male,24,Science,69.28,2025-07-31,New Lori,Year 4,"Mitchell, Mills and Thomas"
4945,George Hill,Female,24,Computer,93.75,2025-07-12,New David,Year 2,Norris LLC
5078,Michael Hogan,Male,23,History,74.7,2025-10-24,South Paul,Year 1,Horn-Koch
5123,Alexander White,Male,23,Computer,41.64,2025-02-06,North Nicolestad,Year 2,Walsh-Salazar
6152,Whitney Gonzalez,Male,22,Math,42.97,2025-05-15,Kariberg,Year 3,James-Gallagher
3051,Diane Zamora,Male,19,Science,47.33,2025-06-19,New Michael,Year 3,Hamilton-Watson
9573,Javier Chen,Female,19,History,69.62,2025-06-08,North Kevinmouth,Year 1,Wright-Leon
7578,Elizabeth Clark,Male,22,History,77.47,2025-01-07,Conleyville,Year 4,Gomez-Kennedy
6622,Stanley Johnson,Male,24,English,76.81,2025-06-28,East Christinastad,Year 4,Orozco-Jackson
6905,Jesse Smith,Female,23,Computer,57.61,2025-08-21,Aliciaberg,Year 2,"Robertson, Lowe and Townsend"
4862,Eric Rios,Male,18,Math,87.44,2025-02-07,Scottbury,Year 3,Fox Inc
2990,Tina Bailey,Male,19,Computer,67.88,2025-09-23,Zunigastad,Year 4,"Austin, Contreras and Jimenez"
5933,Nicole Holt,Female,20,Math,81.84,2025-06-11,Tylershire,Year 2,"Johnson, Potts and Le"
8499,Michaela Richardson,Female,24,Science,75.13,2025-01-21,Lake Edward,Year 3,"Mcguire, Hernandez and Morris"
5226,David May,Female,23,History,97.16,2025-08-10,New Katherineborough,Year 4,"Stanley, Murphy and Johnson"
4663,Wendy Butler,Male,20,Science,86.29,2025-03-12,Richmondberg,Year 2,"Cuevas, Downs and Villarreal"
7823,Robert Mitchell,Male,20,History,98.22,2025-10-02,Xavierview,Year 4,Shepard Group
7559,Henry Peterson,Male,25,History,98.3,2025-03-05,Samuelfort,Year 1,Garrison LLC
8177,Bryan Golden,Female,20,History,64.53,2025-06-08,North Rodneymouth,Year 2,"Brown, Carter and Lester"
2643,Maria Nelson,Male,21,English,61.45,2025-02-23,Reedview,Year 4,Martinez PLC
2880,Charles Baker,Male,23,English,46.15,2025-02-15,Campbellhaven,Year 4,"Lewis, Anderson and Palmer"
8179,Joshua Ross,Female,25,English,50.53,2025-10-09,Anthonyhaven,Year 3,Ford Inc
4701,Amy Clark,Male,23,Math,67.9,2025-10-18,East Michaelshire,Year 4,"Wright, Ruiz and Turner"
7482,James Jefferson,Female,23,Science,78.69,2025-02-27,Christinaborough,Year 1,Hart Group
9966,Jordan Thomas,Male,19,Computer,53.66,2024-12-12,West Nathaniel,Year 2,Dixon and Sons
3070,Nicholas Lewis,Male,18,English,74.85,2024-10-31,New Scott,Year 1,Neal Ltd
1930,Blake Ford,Male,21,History,81.26,2025-09-17,Coryville,Year 4,Terry-Crane
6156,Kenneth Berry,Male,23,Science,94.85,2025-03-31,Nguyenmouth,Year 3,Wilson-Silva
6424,Troy Wheeler,Female,24,History,49.67,2025-08-04,Lake Patrick,Year 2,"Kelley, Burnett and Lyons"
3293,Deanna Thompson,Female,18,Science,88.78,2025-07-25,Wilsonport,Year 2,"Gilmore, Palmer and Johnston"
3255,Raymond Kelly,Male,25,History,85.34,2025-01-17,Franklintown,Year 2,"Mccall, Sanders and Rasmussen"
1614,Steve Harvey,Female,21,Science,58.81,2025-05-07,Nathanview,Year 2,"Berger, Moreno and Bond"
2239,Karen Jimenez,Male,21,History,78.08,2025-05-20,Brownport,Year 4,Sanders LLC
7235,Timothy Young,Male,22,Math,47.71,2025-10-12,South Shannon,Year 3,"Fowler, Chan and Ball"
9108,Willie Smith,Female,19,Science,76.8,2025-05-12,Wilsonburgh,Year 1,"Simmons, Delacruz and Waters"
3697,Heather Wolfe,Male,25,History,63.77,2025-09-09,South Dylantown,Year 2,"Clark, James and Williams"
3836,Joshua Maynard,Male,18,History,99.08,2025-07-23,Lake Saraview,Year 3,Johnson PLC
1854,Margaret Rivera,Male,22,Math,69.36,2025-02-26,Lake Cynthiafurt,Year 1,"Holland, Thompson and Lozano"
5215,Roy Harmon,Female,22,Science,87.5,2025-04-23,Frederickville,Year 2,Brown-Johnson
3243,Terri Roberson,Female,18,Computer,93.94,2025-06-09,New Cody,Year 3,Mccormick-Phillips
2878,Richard Lynch,Female,24,Computer,57.23,2025-06-20,West David,Year 3,"Stewart, Quinn and Matthews"
4510,Christian Santiago,Male,25,Math,53.45,2025-02-02,North Colleen,Year 3,Conley Group
2986,William Sanders,Male,22,Math,64.76,2024-12-17,South Carolyn,Year 1,"Conley, Rios and Stevens"
7137,Kim Mercado,Female,22,History,68.73,2025-01-18,West Elizabethfort,Year 1,"Briggs, Oconnell and Cabrera"
7028,Antonio Wright,Male,18,Science,52.78,2025-09-25,Schmidtport,Year 4,Hill-Hammond
7802,Diane Bryant,Male,19,History,95.69,2025-03-17,Solomonburgh,Year 4,Garner-Cummings
5367,Deanna Jones,Male,24,History,91.37,2025-03-18,West Melanieport,Year 1,"Gill, Bell and Johnson"
6552,Manuel Newman,Female,18,Computer,48.68,2025-01-19,Gilmoreview,Year 4,Clark LLC
7281,Jennifer Giles,Male,19,English,85.91,2025-05-12,Hunthaven,Year 4,Gomez Ltd
5619,Derek Banks,Male,23,Science,60.33,2025-10-11,Christineland,Year 4,"Ward, Snyder and Cruz"
2061,Todd Watts,Male,24,English,61.95,2025-05-24,Lake John,Year 2,Sanders-Cantu
3674,Jennifer Davis MD,Female,21,Science,53.51,2024-12-25,West Carolyn,Year 3,"Moore, Brown and West"
7470,Riley Marshall,Female,23,English,69.24,2024-10-29,Williammouth,Year 4,Cabrera Group
5968,Nicholas Williams,Male,21,Computer,74.97,2025-01-06,West Melissashire,Year 2,King-Day
8995,Alyssa Harrison,Female,20,History,85.49,2024-10-27,Port Michaelville,Year 3,"Weiss, Jones and Faulkner"
6944,James Romero,Female,21,Science,74.17,2024-11-27,South Timothy,Year 4,"Young, Fernandez and Jefferson"
6636,Heather Wall,Female,24,English,76.17,2025-04-21,Anthonyhaven,Year 2,Salazar LLC
6987,Amanda Johnson,Female,22,Science,63.63,2025-07-28,Jeffreystad,Year 2,Lopez LLC
2497,Maria Garcia,Female,24,English,47.37,2025-03-09,Tanyatown,Year 1,Evans and Sons
8081,Leah Carter,Female,18,History,55.5,2025-07-22,Lake Teresa,Year 1,Monroe Ltd
8898,Shane Ross,Male,21,Science,48.3,2025-08-14,New William,Year 2,Summers Inc
6888,Terry Jordan,Male,21,Computer,92.78,2024-11-04,Goodmanmouth,Year 2,"Reyes, Rodriguez and Mcconnell"
9959,Carrie Fuller,Female,25,Computer,64.4,2025-02-14,Diazburgh,Year 4,Snyder and Sons
7384,Curtis Miller,Female,24,Computer,70.69,2024-12-12,Martinstad,Year 1,"Mccoy, Benson and Carpenter"
1637,Timothy Kennedy DVM,Female,23,Math,65.38,2025-09-13,Kruegermouth,Year 1,Carter-Robinson
3739,Jonathan Levine,Female,23,Math,92.22,2025-06-18,Sharonberg,Year 3,"Rodriguez, Banks and Anderson"
7182,Matthew Cannon,Female,23,Science,44.36,2025-03-13,Manuelland,Year 3,"Lopez, Walter and Paul"
3728,Julia Green,Male,18,English,92.57,2025-05-30,Port Brendaberg,Year 4,Clark-Lee
9889,Tammy Shaw,Female,23,Science,63.79,2025-03-27,Port Abigail,Year 4,"Olson, Miller and Austin"
6090,Denise Bean,Female,22,Science,93.13,2025-06-05,South Ryanfort,Year 1,Campbell-Mayer
7789,Christopher Graham,Male,22,Math,52.52,2024-10-29,Danielton,Year 2,Carpenter Inc
3106,Aaron Sanders,Male,20,English,64.39,2025-03-07,East Tony,Year 3,Delacruz and Sons
3835,Leslie Webster,Male,25,English,51.46,2025-03-13,Port Wendyville,Year 1,Hurley-Benson
3284,Aaron Bonilla,Male,24,History,57.04,2025-09-22,Port Joseph,Year 2,Chen-Turner
9012,Natalie Perkins,Male,18,Computer,52.89,2025-06-21,Hernandezbury,Year 1,"Larson, Lee and Phillips"
1763,Richard Zamora,Female,21,History,91.58,2025-04-07,Lisatown,Year 3,Long-Hampton
2674,Brandon Ward,Female,19,Computer,48.77,2025-05-22,Caitlinland,Year 4,"Munoz, Cunningham and Ramirez"
4197,Amanda Coleman,Male,18,Computer,83.76,2025-08-01,New Christopherville,Year 1,Butler LLC
6711,Victoria Hurley,Male,20,Science,90.52,2025-02-16,Angelaview,Year 2,Hatfield PLC
4278,Ryan Hill,Female,19,English,82.39,2025-04-21,Michaelbury,Year 3,Santos Group
3020,Martin Doyle,Female,20,History,98.93,2025-08-25,South Johnchester,Year 1,Ramirez-Munoz
3742,Mark Rose,Male,25,English,81.05,2025-01-17,Brownside,Year 1,Davis LLC
9901,Kelly Ellis,Female,24,English,51.07,2025-06-05,Kaylafort,Year 3,Reed PLC
1160,John Brown,Male,23,History,70.84,2025-05-12,New Deborah,Year 2,"Peterson, Juarez and Terrell"
9074,Mark Wilson,Female,18,Math,62.77,2024-12-15,Lake Gerald,Year 1,"Norris, Mcintosh and Wolf"
7762,Stefanie Garrett,Male,20,History,48.78,2025-06-21,Shermanstad,Year 3,Martinez-Carroll
9254,Richard Marshall,Female,23,Computer,81.31,2025-02-02,Philipstad,Year 4,"Hall, Blair and Farmer"
4139,Mr. Peter Reed,Female,23,History,76.53,2024-11-02,Port Eric,Year 3,Serrano-Schroeder
9675,Clayton Clarke,Male,23,Math,78.16,2025-03-20,Masonhaven,Year 1,"Daniel, Roberts and Macdonald"
3624,Martha James,Female,20,Computer,78.22,2025-01-25,Coreyton,Year 3,Moody LLC
3950,Daniel Hoover,Female,23,Math,43.12,2025-05-03,North Diana,Year 2,Lowery-Brown
1781,Donna Patterson,Female,20,Computer,43.82,2025-07-15,East Ashleyside,Year 4,Fox Ltd
6967,Jill Savage,Male,25,Computer,75.57,2024-11-03,North Claudiachester,Year 2,Taylor-Cunningham
9575,Kevin Rhodes,Male,20,Science,78.42,2025-10-03,New Suzanne,Year 2,Williams PLC
4151,Dana Stanley,Male,20,Computer,68.69,2025-04-03,South Alanville,Year 4,Todd Group
5371,Adam Phillips,Female,19,History,43.93,2025-08-23,Lake Mirandaberg,Year 2,Gutierrez PLC
7896,Jermaine Gonzalez,Male,24,Computer,68.4,2024-10-30,West James,Year 1,"Rich, Johnson and Sampson"
8776,Douglas Johnson,Male,25,History,84.25,2024-11-30,South Codytown,Year 1,Sims-King
8843,Jorge Reed,Female,18,Computer,50.75,2025-04-26,Bradleytown,Year 4,"Schwartz, Poole and Flores"
4878,Matthew Archer,Male,25,History,92.19,2025-09-28,Port Gabriela,Year 3,Willis Group
4610,John Gomez,Male,21,Science,84.58,2024-12-18,Andrewport,Year 3,Mclean Group
8808,Adam Gibson,Male,19,Math,93.62,2025-01-24,Fernandezhaven,Year 4,"Contreras, Howe and Green"
4708,Ryan Nicholson,Male,19,English,56.93,2025-06-04,West Latoyaburgh,Year 4,Schroeder-Estrada
8442,Breanna Cisneros,Male,23,English,89.38,2025-01-17,Port Thomas,Year 2,"Trevino, Wagner and Gray"
5423,Michelle Weber,Male,22,Computer,86.75,2025-08-30,North Sandra,Year 2,Woodward LLC
5242,Sara Williams,Male,25,Science,67.21,2024-10-30,Leemouth,Year 4,Brown and Sons
3016,Ashley Johnson,Male,18,Math,88.26,2025-01-03,Port Joshua,Year 4,Campbell-Walker
6262,Melissa Vasquez,Female,23,Math,65.47,2025-05-12,North Mitchell,Year 4,Wood Group
6339,Whitney Scott,Male,18,Science,52.06,2025-09-01,North Kimberlytown,Year 1,Hanna-Smith
6805,Kayla Bean,Male,20,Science,65.36,2025-10-10,Scottchester,Year 3,"Lewis, Hendricks and Quinn"
5635,Kenneth Cook,Female,19,English,42.04,2025-03-28,Port Ross,Year 4,Garrett-Durham
4544,Francisco Dixon,Female,22,Science,46.0,2025-03-24,South Seanshire,Year 2,Lee-Warner
5503,Brett Rodriguez,Female,23,History,85.21,2025-10-21,Port Matthew,Year 2,"Gallagher, Waller and Ramos"
8422,Alyssa Hess,Female,25,Science,50.6,2024-12-20,Thomasshire,Year 4,"Gilbert, Black and Simpson"
5402,Marcus Owens,Female,25,History,90.9,2025-05-17,North Kennethview,Year 3,Watkins-Sanchez
9423,Patricia Townsend,Female,22,Science,61.27,2024-11-15,Lake Matthew,Year 4,Wallace-Robinson
1955,Maria Cortez,Female,19,English,91.59,2025-07-08,Armstrongfurt,Year 1,Cruz and Sons
4492,Robert Newton,Male,20,English,47.17,2024-12-20,Jamesburgh,Year 4,Young-Fisher
2710,Amber Mcdowell,Male,20,Science,68.12,2025-04-12,North Danieltown,Year 3,"Smith, Ward and Duncan"
2374,Sarah Campbell,Female,20,History,49.69,2024-12-30,East Williamshire,Year 2,Bailey-Blair
2375,Brian Smith,Female,24,History,72.98,2024-11-29,North Christopher,Year 3,"Whitaker, Foster and Powell"
9434,Faith Marsh,Female,20,Math,84.19,2025-03-25,Jayton,Year 3,King-Jackson
5512,William Solomon,Female,22,Math,69.04,2025-04-04,Sandersborough,Year 3,"Franco, Collier and Martinez"
6803,Carol Davila,Female,21,Math,90.19,2024-11-20,Tammyberg,Year 1,"Perez, Gardner and Jenkins"
1670,Edwin Gamble,Male,20,Math,47.75,2025-05-26,Stricklandhaven,Year 3,Miller LLC
7954,Timothy Vance,Male,25,Science,51.43,2025-02-14,Terribury,Year 3,Strickland LLC
6324,George Klein,Male,20,Computer,61.92,2025-02-08,West Antoniofurt,Year 2,"Brooks, George and Martinez"
9318,Ashley Lambert,Female,23,Science,85.08,2025-10-02,Lake Linda,Year 2,Smith-Carter
3684,Eric Ashley,Male,25,Computer,70.34,2025-01-20,North Michael,Year 3,"Johns, Nelson and Wong"
4762,Joseph Chapman,Male,24,History,42.47,2025-07-18,North Patricia,Year 2,"Cruz, Melendez and Cook"
9882,James Murray,Male,23,History,56.57,2024-11-09,North Laura,Year 1,Gutierrez-Smith
3209,James Moreno,Female,20,Math,79.73,2025-07-17,West Jacquelineside,Year 2,Martin Inc
6473,Kevin Montoya,Female,18,Computer,41.37,2025-08-17,South Austin,Year 2,Bradley Group
6947,Willie Williams,Female,22,Science,79.96,2025-09-06,Port Andrew,Year 4,Mercado-Ray
6822,Patrick Hall,Male,21,Math,81.75,2025-09-15,Port Ericberg,Year 2,Walters-Brown
4972,Loretta Chen,Male,24,Computer,90.71,2025-04-26,New Anna,Year 3,Taylor-Davis
3095,Daniel Todd,Female,18,Science,46.68,2025-07-06,Martinton,Year 3,Williams and Sons
9058,Ronnie Cox,Male,23,History,79.08,2025-04-18,Stephaniefort,Year 2,Reynolds LLC
7119,Joseph Graves,Female,21,History,70.42,2025-10-26,Thomasstad,Year 1,Jones Group
4579,Richard Murphy,Female,24,Science,88.68,2025-04-07,West Shannon,Year 3,Garrett-Novak
8447,Valerie Johnson,Female,24,Math,60.14,2025-09-12,Guerrafurt,Year 2,"Davis, Green and Russell"
9541,Diana Suarez,Female,18,Computer,76.64,2024-12-03,Mirandamouth,Year 1,Smith-Glenn
9043,Carla Armstrong,Male,24,English,54.9,2025-01-26,Richardbury,Year 1,"Sanchez, James and Crawford"
7464,Richard Harmon,Female,25,Science,64.69,2025-02-01,Kyleside,Year 3,Ramirez-Payne
9028,Julie Berry,Female,23,Math,66.47,2025-09-04,Sellerston,Year 4,Buck Ltd
3661,John Martinez,Female,25,Computer,72.27,2025-05-30,Jacksonbury,Year 3,"Rivas, Shepard and Walker"
5271,Lori Davis,Male,20,Science,53.85,2024-12-19,New Troy,Year 4,Lowe and Sons
6883,Michael Browning,Male,23,English,62.67,2024-12-01,East Amy,Year 4,Patrick-Boyd
5978,Zachary Smith,Male,21,Math,85.45,2025-04-08,Matthewfort,Year 3,Wood-Montoya
3786,David Flores,Female,22,History,54.41,2025-06-08,New Maryville,Year 3,Oliver Ltd
8751,Kathleen Howard,Male,23,Math,89.08,2025-02-04,West Darin,Year 3,Young-Thompson
8982,Shawn Rivera,Female,20,Science,40.66,2025-07-17,Brandonmouth,Year 3,Adams-Gonzales
8768,Denise Henson,Female,22,English,76.66,2025-01-12,Lake Jenniferton,Year 3,Snow-Bentley
3959,Janet Brown,Female,18,History,43.26,2025-06-29,Lynnfurt,Year 1,Wong-Copeland
3026,Shirley Bentley,Male,19,History,60.76,2024-12-11,Benjaminfurt,Year 2,Moss Inc
3057,William Ruiz,Female,24,English,55.81,2025-10-01,Pierceburgh,Year 2,Hall-Williams
7610,Audrey Ramirez,Female,24,History,74.83,2024-12-20,Mccarthyfurt,Year 3,"Kane, Hill and Smith"
2406,Melanie Greer,Male,23,Math,90.87,2025-01-26,Bennettchester,Year 1,Davis Ltd
8555,Robert King,Female,22,Science,65.11,2025-09-23,Thomasstad,Year 2,Patterson-Silva
4908,Jennifer Leonard,Female,25,Computer,57.53,2025-08-10,West Jasonville,Year 4,Phillips-Robles
9314,Mrs. Traci Frank DVM,Male,24,English,56.8,2025-09-16,North Shelia,Year 2,"Kim, Delgado and Garcia"
5221,Nicole Tran,Male,25,Computer,59.67,2025-10-12,New Jennifer,Year 1,Page Inc
5401,Amy Morse,Female,24,Science,51.29,2025-10-23,Port Josephmouth,Year 3,Dixon Group
5629,Shelly Flores,Female,21,Science,95.86,2024-12-27,Port Timothychester,Year 4,"Johnson, Henderson and Holland"
3206,Bradley Diaz,Male,23,Math,77.18,2025-10-27,Hillshire,Year 2,Cooke-Gonzalez
5815,Mark Solis,Male,23,Science,79.86,2025-02-21,Danielport,Year 2,"Mann, Brown and Price"
5535,Christina Knight,Female,18,History,71.93,2025-07-19,Hallton,Year 3,Green LLC
1644,Austin Riddle,Male,21,English,44.22,2025-09-18,Lovefort,Year 4,Mahoney and Sons
2026,Carlos Black,Male,19,Computer,79.85,2025-09-10,Bellton,Year 2,"Davis, Floyd and Lopez"
3876,Mary Proctor,Female,24,Science,59.01,2025-08-21,New Mariaside,Year 2,Mccall-Wilson
5690,Paul Cooper,Male,22,English,87.63,2025-06-12,Fosterport,Year 1,Pineda-Flowers
6179,Lisa Smith,Male,23,Science,40.85,2025-03-31,South Ryanburgh,Year 1,Cole-Mcpherson
8965,Jeffrey Morris,Female,22,History,84.46,2025-06-11,Moralesport,Year 2,"Blanchard, Harrell and Rodriguez"
6405,Alicia Johnson,Male,23,Computer,98.56,2025-04-11,Adamport,Year 3,Sosa PLC
7639,Gregory Brown,Male,24,Math,71.19,2025-05-27,Christopherburgh,Year 1,Johnson Inc
5712,Joseph Richardson,Male,21,English,80.51,2025-09-07,East Joseph,Year 2,"Farley, Hernandez and Brewer"
4541,Brooke Allen,Male,21,History,54.84,2025-02-18,North Katherine,Year 2,Lamb LLC
9852,Lynn Simpson,Female,24,Computer,96.57,2024-12-07,Jamesville,Year 4,Booker Group
1726,Nichole Kaiser,Female,24,English,63.32,2024-12-02,South Katherine,Year 3,Richardson PLC
5769,Ruben Gonzalez,Female,19,History,72.16,2025-01-22,West Jonathan,Year 3,"Noble, Davis and Martin"
4812,Courtney Pearson,Female,24,Science,91.93,2025-04-24,Jessicafurt,Year 4,Anderson-Espinoza
6661,Tammy Herrera,Female,20,Computer,70.96,2025-03-31,North Janet,Year 4,"Morris, Smith and Richardson"
6122,Reginald Williams,Male,25,English,46.41,2025-05-06,North Davidland,Year 4,Miller and Sons
2025,Jesse Adams,Female,20,Science,87.76,2025-09-06,East Joseph,Year 3,Osborne and Sons
7800,Brittney Joyce,Male,23,History,56.07,2024-12-07,South Joseph,Year 4,Donovan PLC
8793,Jennifer Fox,Male,18,History,55.28,2025-03-05,Donnaland,Year 4,Diaz and Sons
2528,Tammy King DDS,Male,18,English,87.98,2024-11-30,West Daniel,Year 3,Hooper Ltd
1654,Amy Davenport,Female,22,Computer,84.93,2025-05-06,New Roger,Year 2,Schmidt-Parker
9673,Timothy Chan,Male,22,Math,43.85,2025-08-03,Christopherfort,Year 2,Hodge Inc
2195,Daniel Chan,Female,22,History,47.24,2025-03-16,East Brandonmouth,Year 1,Lawson-Mathis
4852,Luis White,Female,20,Computer,84.47,2024-11-18,Shawnshire,Year 4,"Huff, Gates and Gutierrez"
8496,Jeffrey Sherman,Female,18,Math,50.06,2025-03-28,Leebury,Year 2,Davis PLC
3513,Leah Sanders,Male,18,English,99.26,2025-10-12,East Meredithfort,Year 2,Rangel-Soto
8852,Nicholas Williams,Female,21,Science,41.65,2025-09-13,Debbieside,Year 3,Taylor-Johnson
9341,Tanya Davis,Female,19,Science,84.81,2025-06-04,West Victor,Year 4,Baker-Nelson
1097,Richard Scott,Female,22,Science,64.35,2025-01-06,Lake Heidi,Year 2,"Jacobs, Roberts and Choi"
9626,Caitlyn Soto,Male,23,Math,48.38,2025-03-27,Port Laurenville,Year 2,Maynard-Trevino
2723,Robin Stevenson,Female,19,English,42.34,2025-06-28,Taratown,Year 1,Watts LLC
6457,Amanda Farrell,Female,24,English,42.32,2024-12-30,North Krista,Year 3,"Nichols, Bennett and Smith"
9900,Angela Williams,Male,21,Math,95.37,2025-05-14,East Amanda,Year 2,"Bonilla, Sanchez and Johnson"
8133,Laura Quinn,Female,19,Math,56.95,2024-11-12,Cameronmouth,Year 1,"Austin, Vasquez and Nelson"
1040,Carmen Cortez,Female,18,Math,54.61,2024-11-15,Perezburgh,Year 1,"Simon, Robbins and Valdez"
6900,Kevin Morris,Male,24,Computer,45.31,2025-10-08,Lake Mark,Year 2,Mendoza-Simpson
8846,Sarah Beard,Male,23,Computer,41.94,2025-04-23,East Samanthaburgh,Year 1,Saunders PLC
3447,Benjamin Deleon,Male,18,English,46.62,2024-12-25,South Matthewstad,Year 2,Grant-Mills
1155,Rachel Barber,Female,22,History,71.8,2025-01-11,East Amyburgh,Year 4,Golden Ltd
1643,Dr. Joshua Maldonado,Female,23,History,77.12,2024-11-30,Jeffton,Year 3,Rivera-Jarvis
6924,Kelly Whitney,Female,19,Computer,54.63,2025-03-17,New Robert,Year 1,"Young, Trevino and Ballard"
7234,George Arnold,Male,24,History,43.6,2025-03-14,Morganmouth,Year 1,"Tucker, Charles and Harrison"
4801,Jacob Schultz,Female,21,Math,49.83,2025-03-29,Jameschester,Year 1,Lamb Inc
5445,Linda Moore,Male,21,English,99.18,2025-08-25,Daltonborough,Year 3,Roberts-Montes
9495,Ricky Fisher,Female,18,Computer,95.16,2024-12-29,East Anthony,Year 3,Jones-Castillo
2398,Brett Rice,Male,23,History,48.81,2024-12-24,Chandlerberg,Year 4,Anthony-Tate
1902,Denise Roman,Male,18,Computer,55.67,2025-10-18,Terryland,Year 1,Jones Inc
9102,Phillip Bradshaw,Male,23,Science,63.52,2025-02-09,West Marcus,Year 4,"Webb, Brown and Johnson"
9633,Andrew Gilmore,Male,25,Science,40.54,2025-04-29,West Jessicabury,Year 1,"Kelley, Adams and Sellers"
2982,Martha Montes,Female,19,English,50.18,2025-02-07,South Christopherbury,Year 1,Diaz-Townsend
3811,Allison Harper,Female,25,Math,66.71,2025-01-12,Christinetown,Year 3,"Franco, Fleming and Padilla"
2178,Cynthia Anderson,Male,23,Computer,51.57,2024-11-11,North Kimberly,Year 1,Jackson Inc
9444,Molly Webb,Female,23,Science,61.66,2025-10-21,Fisherborough,Year 3,Andrews-Leon
3193,Rhonda Long DDS,Male,25,History,78.76,2025-06-18,North Rebecca,Year 3,"Watson, Howard and Lester"
7506,Angela Scott,Male,19,History,45.17,2025-10-11,Austinfort,Year 4,Oneal-Gross
7642,Amy Morris,Male,24,Science,44.23,2025-02-06,Angelatown,Year 3,"Stanley, Webster and Mills"
5588,Elizabeth Clark,Male,25,History,89.26,2025-01-14,North Jennifer,Year 2,Neal and Sons
9231,Mallory Moore,Male,19,Math,55.57,2025-01-01,Charlesview,Year 2,"Jacobs, Rivera and Brown"
3065,Mr. Mark Ortiz,Male,19,Computer,69.17,2025-02-22,Jonesburgh,Year 4,Park-Carter
7393,Jennifer Hudson,Male,25,Computer,98.33,2025-09-24,East Robert,Year 4,Morrison-Morgan
9349,Crystal Gentry,Female,19,Math,99.98,2025-01-19,Port Angela,Year 3,"King, Taylor and Morgan"
